|Indent|Reference|Text|Document|Page|Heading|full_reference|word_count|chapter_no|chapter_heading|part_no|part_heading|condition_no|condition_heading
952|2|(b)|as a first charge against the amount, the Regulator may recover all reasonable expenses incurred in bringing proceedings at the request of a data subject in terms of subsection (1) and in administering the distributions made to the data subject in terms of subsection (5); and|||False|99.(4)(b)|46|10|ENFORCEMENT||||
953|2|(c)|"the balance, if any (in this section referred to as the ""distributable balance""), must be distributed by the Regulator to the data subject at whose request the proceedings were brought."|||False|99.(4)(c)|30|10|ENFORCEMENT||||
954|1|(5)|ny amount not distributed within three years from the date of the first distribution of payments in terms of subsection (4), accrue to the Regulator in the Regulator’s official capacity.|||False|99.(5)|30|10|ENFORCEMENT||||
955|1|(6)|The distributable balance must be distributed on a pro rata basis to the data subject referred to in subsection (1).|||False|99.(6)|20|10|ENFORCEMENT||||
956|1|(7)|A Court issuing any order under this section must order it to be published in the Gazette and by such other appropriate public media announcement as the Court considers appropriate.|||False|99.(7)|30|10|ENFORCEMENT||||
957|1|(8)|Any civil action instituted under this section may be withdrawn, abandoned or compromised, but any agreement or compromise must be made an order of Court.|||False|99.(8)|25|10|ENFORCEMENT||||
958|1|(9)|If a civil action has not been instituted, any agreement or settlement, if any, may, on application to the Court by the Regulator after due notice to the other party, be made an order of Court and must be published in the Gazette and by such other public media announcement as the Court considers appropriate.|||False|99.(9)|55|10|ENFORCEMENT||||
960|0|100.|Obstruction of Regulator|||True|100.|3|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
961|0||Any person who hinders, obstructs or unlawfully influences the Regulator or any person acting on behalf of or under the direction of the Regulator in the performance of the Regulator’s duties and functions under this Act, is guilty of an offence.|||False|100.|41|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
962|0|101.|Breach of confidentiality|||True|101.|3|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
963|0||Any person who contravenes the provisions of section 54, is guilty of an offence.|||False|101.|14|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
964|0|102.|Obstruction of execution of warrant|||True|102.|5|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
965|0||Any person who—|||False|102.|3|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
966|2|(a)|intentionally obstructs a person in the execution of a warrant issued under section 82; or|||False|102.(a)|15|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
967|2|(b)|fails without reasonable excuse to give any person executing such a warrant such assistance as he or she may reasonably require for the execution of the warrant,|||False|102.(b)|27|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
968|0||is guilty of an offence.|||False|102.|5|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
969|0|103.|Failure to comply with enforcement or information notices|||True|103.|8|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
970|1|(1)|A responsible party which fails to comply with an enforcement notice served in terms of section 95, is guilty of an offence.|||False|103.(1)|22|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
971|1|(2)|A responsible party which, in purported compliance with an information notice served in terms of section 90—|||False|103.(2)|17|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
972|2|(a)|makes a statement knowing it to be false; or|||False|103.(2)(a)|9|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
973|2|(b)|recklessly makes a statement which is false, in a material respect, is guilty of an offence.|||False|103.(2)(b)|16|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
974|0|104.|Offences by witnesses|||True|104.|3|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
975|1|(1)|Any person summoned in terms of section 81 to attend and give evidence or to produce any book, document or object before the Regulator who, without sufficient cause fails—|||False|104.(1)|29|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
976|2|(a)|to attend at the time and place specified in the summons;|||False|104.(1)(a)|11|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
977|2|(b)|to remain in attendance until conclusion of the proceedings or until he or she is excused by the Chairperson of the Regulator from further attendance;|||False|104.(1)(b)|25|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
978|2|(c)|having attended, refuses to be sworn or to make an affirmation as witness after he or she has been required by the Chairperson of the Regulator to do so;|||False|104.(1)(c)|29|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
979|2|(d)|having been sworn or having made an affirmation, to answer fully and satisfactorily any question lawfully put to him or her; or|||False|104.(1)(d)|22|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
980|2|(e)|to produce any book, document or object in his or her possession or custody or under his or her control, which he or she has been summoned to produce, is guilty of an offence.|||False|104.(1)(e)|34|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
981|1|(2)|Any person who after having been sworn or having made an affirmation, gives false evidence before the Regulator on any matter, knowing such evidence to be false or not knowing or believing it to be true, is guilty of an offence.|||False|104.(2)|41|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
982|0|105.|Unlawful acts by responsible party in connection with account number|||True|105.|10|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
983|1|(1)|A responsible party who contravenes the provisions of section 8 insofar as those provisions relate to the processing of an account number of a data subject is, subject to subsections (2) and (3), guilty of an offence.|||False|105.(1)|37|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
984|1|(2)|The contravention referred to in subsection (1) must—|||False|105.(2)|8|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
985|2|(a)|be of a serious or persistent nature; and|||False|105.(2)(a)|8|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
986|2|(b)|likely cause substantial damage or distress to the data subject.|||False|105.(2)(b)|10|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
987|1|(3)|The responsible party must—|||False|105.(3)|4|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
988|2|(a)|have known or ought to have known that—|||False|105.(3)(a)|8|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
989|3|(i)|there was a risk that the contravention would occur; or|||False|105.(3)(a)(i)|10|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
990|3|(ii)|such contravention would likely cause substantial damage or distress to the data subject; and|||False|105.(3)(a)(ii)|14|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
991|2|(b)|have failed to take reasonable steps to prevent the contravention.|||False|105.(3)(b)|10|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
992|1|(4)|Whenever a responsible party is charged with an offence under subsection (1), it is a valid defence to such a charge to contend that he or she has taken all reasonable steps to comply with the provisions of section 8.|||False|105.(4)|40|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
993|1|(5)|"""Account number"", for purposes of this section and section 106, means any unique identifier that has been assigned—"|||False|105.(5)|18|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
994|2|(a)|to one data subject only; or|||False|105.(5)(a)|6|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
995|2|(b)|jointly to more than one data subject,|||False|105.(5)(b)|7|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
996|1||by a financial or other institution which enables the data subject, referred to in paragraph (a), to access his, her or its own funds or to access credit facilities or which enables a data subject, referred to in paragraph (b), to access joint funds or to access joint credit facilities.|||False|105.(5)|50|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
997|0|106.|Unlawful acts by third parties in connection with account number|||True|106.|10|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
998|1|(1)|A person who knowingly or recklessly, without the consent of the responsible party—|||False|106.(1)|13|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
999|2|(a)|obtains or discloses an account number of a data subject; or|||False|106.(1)(a)|11|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
1000|2|(b)|procures the disclosure of an account number of a data subject to another person, is, subject to subsection (2), guilty of an offence.|||False|106.(1)(b)|23|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
1001|1|(2)|Whenever a person is charged with an offence under subsection (1), it is a valid defence to such a charge to contend that—|||False|106.(2)|23|11|OFFENCES, PENALTIES AND ADMINISTRATIVE FINES||||
